Cliente;Grupo_de_Cliente;Country;Proyecto;Producto;SearchName;ProductLine;BusinessUnit;ProductGroupId;Grupo_de_Producto;LINENUM;SALESQTY;SALESPRICE;SALESUNIT;Unidad_Monetaria;Monto;DATE;Sede_de_la_empresa_a_la_que_se_le_pidio_el_producto
C3772;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C0839;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C5102;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C1133;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C4775;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C3545;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C8541;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C9271;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C016305;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C5186;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C010669;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C2630;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C011970;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C7732;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C1409;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C3979;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C011439;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C1332;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C5270;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C6676;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C011212;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C012945;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C015668;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C015077;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C8435;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C7592;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C010900;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C011091;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C3554;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C011101;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C8506;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C6727;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C3621;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C012342;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C6886;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C010259;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C3232;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C010092;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C013353;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C016217;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C5755;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C8324;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C1588;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C2547;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C7130;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C3514;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C3683;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C9427;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C1398;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C015294;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C9069;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C5800;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C2173;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C013121;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C013391;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C4734;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C015313;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C014853;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C1214;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C5026;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C3248;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C6705;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C4184;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C7182;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C1400;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
IC002;ICCustomer;DOM;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede3
C014926;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C014015;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C4595;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C4200;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C010890;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C2623;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C2130;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C4418;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C6176;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C7941;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C6672;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C1842;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C4887;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C4727;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C014458;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C010465;Cliente;USA;NULL;12738;NULL;NULL;NULL;NULL;NON_DEFINED;1;1;150;pcs;USD;150;11/11/2021__16:35:57;Sede1
C8992;Cliente;USA;NULL;15367;NULL;NULL;NULL;NULL;NON_DEFINED;2;2;20;pcs;USD;40;10/03/2022__13:29:39;Sede1
C011466;Cliente;USA;NULL;15367;NULL;NULL;NULL;NULL;NON_DEFINED;1;5;20;pcs;USD;100;1/03/2022__16:34:01;Sede1
C011545;Cliente;USA;NULL;15367;NULL;NULL;NULL;NULL;NON_DEFINED;3;3;20;pcs;USD;60;11/03/2022__16:20:22;Sede1
C9861;Cliente;NULL;NULL;12737;NULL;NULL;NULL;NULL;NON_DEFINED;1;1;150;pcs;USD;150;27/09/2021__13:51:17;Sede1
C010777;Cliente;USA;NULL;11402;NULL;NULL;NULL;NULL;NON_DEFINED;1;1;13.41;pcs;USD;13.41;19/11/2021__19:24:39;Sede1
C010542;Cliente;NULL;NULL;11402;NULL;NULL;NULL;NULL;NON_DEFINED;2;1;13.41;pcs;USD;13.41;27/10/2021__19:59:24;Sede1
C010417;Cliente;NULL;NULL;11402;NULL;NULL;NULL;NULL;NON_DEFINED;1;2;13.41;pcs;USD;26.82;19/10/2021__19:22:05;Sede1
C0148;Cliente;VIR;NULL;13566;SENSOR;RMELEC;Manufactura;RM-ELEC;ROW_MATERIALS;7;3;20;pcs;USD;60;26/05/2023__16:14:53;Sede1
C0148;Cliente;VIR;NULL;13566;SENSOR;RMELEC;Manufactura;RM-ELEC;ROW_MATERIALS;4;1;20;pcs;USD;20;16/03/2023__12:28:24;Sede1
C0148;Cliente;VIR;NULL;13566;SENSOR;RMELEC;Manufactura;RM-ELEC;ROW_MATERIALS;2;2;20;pcs;USD;40;16/11/2022__18:04:02;Sede1
C0125;Dealers;NULL;NULL;13566;SENSOR;RMELEC;Manufactura;RM-ELEC;ROW_MATERIALS;1;1;20;pcs;USD;20;25/10/2022__15:12:57;Sede1
C0125;Dealers;NULL;NULL;13566;SENSOR;RMELEC;Manufactura;RM-ELEC;ROW_MATERIALS;4;1;15;pcs;USD;15;28/09/2022__18:18:31;Sede1
C0125;Dealers;NULL;NULL;14233;SENSOR;RMELEC;Manufactura;RM-ELEC;ROW_MATERIALS;5;3;25;pcs;USD;75;2/03/2022__15:28:18;Sede1
C0125;Dealers;NULL;NULL;14233;SENSOR;RMELEC;Manufactura;RM-ELEC;ROW_MATERIALS;3;3;25;pcs;USD;75;10/11/2021__18:56:47;Sede1
C0125;Dealers;NULL;NULL;2353;RELAY;RMELEC;Manufactura;RM-ELEC;ROW_MATERIALS;2;3;5;pcs;USD;15;9/06/2022__17:25:05;Sede1
C0148;Cliente;VIR;NULL;2353;RELAY;RMELEC;Manufactura;RM-ELEC;ROW_MATERIALS;4;2;5;pcs;USD;10;22/04/2022__14:45:14;Sede1
C0148;Cliente;VIR;NULL;2353;RELAY;RMELEC;Manufactura;RM-ELEC;ROW_MATERIALS;2;1;5;pcs;USD;5;10/02/2022__16:22:17;Sede1
C0148;Cliente;VIR;NULL;2353;RELAY;RMELEC;Manufactura;RM-ELEC;ROW_MATERIALS;1;12;5;pcs;USD;60;28/01/2022__13:38:37;Sede1
C0125;Dealers;NULL;NULL;2353;RELAY;RMELEC;Manufactura;RM-ELEC;ROW_MATERIALS;3;4;5;pcs;USD;20;15/10/2021__13:10:26;Sede1
C0125;Dealers;NULL;NULL;2353;RELAY;RMELEC;Manufactura;RM-ELEC;ROW_MATERIALS;2;3;5;pcs;USD;15;11/10/2021__14:02:21;Sede1
C0148;Cliente;VIR;NULL;2353;RELAY;RMELEC;Manufactura;RM-ELEC;ROW_MATERIALS;8;18;5;pcs;USD;90;26/05/2023__16:19:37;Sede1
C0148;Cliente;VIR;NULL;2353;RELAY;RMELEC;Manufactura;RM-ELEC;ROW_MATERIALS;9;2;5;pcs;USD;10;27/04/2023__16:45:12;Sede1
C0148;Cliente;VIR;NULL;2353;RELAY;RMELEC;Manufactura;RM-ELEC;ROW_MATERIALS;6;-2;5;pcs;USD;-10;27/04/2023__16:40:02;Sede1
C0148;Cliente;VIR;NULL;2353;RELAY;RMELEC;Manufactura;RM-ELEC;ROW_MATERIALS;3;2;5;pcs;USD;10;27/04/2023__16:10:53;Sede1
C9920;Cliente;USA;NULL;810;CIRCUIT_BREAKER;RMELEC;Manufactura;RM-ELEC;ROW_MATERIALS;1;1;12;pcs;USD;12;28/09/2021__14:12:04;Sede1
C0148;Cliente;VIR;NULL;12987;FUEL_LEVEL;RMELEC;Manufactura;RM-ELEC;ROW_MATERIALS;2;1;75;pcs;USD;75;30/05/2022__15:19:01;Sede1
C0148;Cliente;VIR;NULL;13565;SENSOR;RMELEC;Manufactura;RM-ELEC;ROW_MATERIALS;2;2;20;pcs;USD;40;13/09/2022__18:24:08;Sede1
C0125;Dealers;NULL;NULL;13565;SENSOR;RMELEC;Manufactura;RM-ELEC;ROW_MATERIALS;4;3;18;pcs;USD;54;17/06/2022__17:45:01;Sede1
C0125;Dealers;NULL;NULL;13565;SENSOR;RMELEC;Manufactura;RM-ELEC;ROW_MATERIALS;1;1;20;pcs;USD;20;18/05/2023__14:50:01;Sede1
C0125;Dealers;NULL;NULL;13006;MECHANICAL_LUG;RMELEC;Manufactura;RM-ELEC;ROW_MATERIALS;1;4;10;pcs;USD;40;4/02/2022__16:55:55;Sede1
C0125;Dealers;NULL;NULL;13006;MECHANICAL_LUG;RMELEC;Manufactura;RM-ELEC;ROW_MATERIALS;4;6;10;pcs;USD;60;1/02/2022__18:10:13;Sede1
C0148;Cliente;VIR;NULL;2235;RELAY;RMELEC;Manufactura;RM-ELEC;ROW_MATERIALS;1;3;10;pcs;USD;30;29/09/2021__16:44:54;Sede1
C0125;Dealers;NULL;NULL;2235;RELAY;RMELEC;Manufactura;RM-ELEC;ROW_MATERIALS;1;2;10;pcs;USD;20;15/09/2022__17:58:05;Sede1
C0125;Dealers;NULL;NULL;2235;RELAY;RMELEC;Manufactura;RM-ELEC;ROW_MATERIALS;1;4;5;pcs;USD;20;11/03/2022__19:37:30;Sede1
C0148;Cliente;VIR;NULL;2235;RELAY;RMELEC;Manufactura;RM-ELEC;ROW_MATERIALS;1;1;5;pcs;USD;5;10/02/2022__16:21:35;Sede1
C010796;Cliente;USA;NULL;15241;DSE;RMELEC;Manufactura;RM-ETRONIC;ROW_MATERIALS;2;4;90;pcs;USD;360;16/11/2022__16:07:24;Sede1
C0125;Dealers;NULL;NULL;15241;DSE;RMELEC;Manufactura;RM-ETRONIC;ROW_MATERIALS;2;1;100;pcs;USD;100;21/04/2023__13:48:06;Sede1
C0125;Dealers;NULL;NULL;14229;SENSOR;RMELEC;Manufactura;RM-ELEC;ROW_MATERIALS;2;3;20;pcs;USD;60;10/11/2021__18:56:39;Sede1
C0148;Cliente;VIR;NULL;13539;RELAY;RMELEC;Manufactura;RM-ELEC;ROW_MATERIALS;4;1;10;pcs;USD;10;7/12/2022__18:24:37;Sede1
C0148;Cliente;VIR;NULL;13539;RELAY;RMELEC;Manufactura;RM-ELEC;ROW_MATERIALS;3;6;5;pcs;USD;30;28/01/2022__13:39:34;Sede1
C0125;Dealers;NULL;NULL;13536;SENSOR;RMELEC;Manufactura;RM-ELEC;ROW_MATERIALS;2;4;15;pcs;USD;60;22/08/2022__20:41:01;Sede1
C0125;Dealers;NULL;NULL;13536;SENSOR;RMELEC;Manufactura;RM-ELEC;ROW_MATERIALS;5;3;20;pcs;USD;60;17/06/2022__17:45:01;Sede1
C0125;Dealers;NULL;NULL;1023;RELAY;RMELEC;Manufactura;RM-ELEC;ROW_MATERIALS;1;4;10;pcs;USD;40;25/07/2022__13:58:57;Sede1
C0125;Dealers;NULL;NULL;1023;RELAY;RMELEC;Manufactura;RM-ELEC;ROW_MATERIALS;1;2;8;pcs;USD;16;29/03/2023__15:16:32;Sede1
C015219;Cliente;USA;NULL;1023;RELAY;RMELEC;Manufactura;RM-ELEC;ROW_MATERIALS;1;2;7;pcs;USD;14;17/03/2023__17:43:39;Sede1
C0148;Cliente;VIR;NULL;1023;RELAY;RMELEC;Manufactura;RM-ELEC;ROW_MATERIALS;1;4;8;pcs;USD;32;20/02/2023__14:01:00;Sede1
C4943;Cliente;USA;NULL;16319;BATTERY;RMELEC;Manufactura;RM-ELEC;ROW_MATERIALS;1;1;150;pcs;USD;150;5/01/2022__20:13:38;Sede1
C013921;Cliente;USA;NULL;16319;BATTERY;RMELEC;Manufactura;RM-ELEC;ROW_MATERIALS;2;1;150;pcs;USD;150;22/09/2022__13:43:27;Sede1
C013736;Cliente;USA;NULL;16319;BATTERY;RMELEC;Manufactura;RM-ELEC;ROW_MATERIALS;1;1;150;pcs;USD;150;20/09/2022__19:45:38;Sede1
C0148;Cliente;VIR;NULL;13538;RELAY;RMELEC;Manufactura;RM-ELEC;ROW_MATERIALS;4;12;5;pcs;USD;60;26/05/2023__16:13:59;Sede1
C0148;Cliente;VIR;NULL;13537;SENSOR;RMELEC;Manufactura;RM-ELEC;ROW_MATERIALS;3;1;25;pcs;USD;25;16/03/2023__12:27:57;Sede1
C0125;Dealers;NULL;NULL;13537;SENSOR;RMELEC;Manufactura;RM-ELEC;ROW_MATERIALS;4;3;25;pcs;USD;75;2/03/2022__15:26:47;Sede1
C0125;Dealers;NULL;NULL;13537;SENSOR;RMELEC;Manufactura;RM-ELEC;ROW_MATERIALS;4;3;25;pcs;USD;75;10/11/2021__18:56:59;Sede1
C015241;Cliente;USA;NULL;13537;SENSOR;RMELEC;Manufactura;RM-ELEC;ROW_MATERIALS;1;1;25;pcs;USD;25;4/01/2023__15:05:53;Sede1
C0125;Dealers;NULL;NULL;13537;SENSOR;RMELEC;Manufactura;RM-ELEC;ROW_MATERIALS;1;1;25;pcs;USD;25;17/11/2022__18:09:14;Sede1
C0148;Cliente;VIR;NULL;13537;SENSOR;RMELEC;Manufactura;RM-ELEC;ROW_MATERIALS;1;2;20;pcs;USD;40;16/11/2022__18:03:46;Sede1
C0125;Dealers;NULL;NULL;13537;SENSOR;RMELEC;Manufactura;RM-ELEC;ROW_MATERIALS;2;3;20;pcs;USD;60;28/09/2022__18:17:40;Sede1
C014030;Cliente;USA;NULL;13537;SENSOR;RMELEC;Manufactura;RM-ELEC;ROW_MATERIALS;1;1;25;pcs;USD;25;23/09/2022__16:26:34;Sede1
C0148;Cliente;VIR;NULL;13537;SENSOR;RMELEC;Manufactura;RM-ELEC;ROW_MATERIALS;1;1;25;pcs;USD;25;13/09/2022__18:23:42;Sede1
C0125;Dealers;NULL;NULL;13537;SENSOR;RMELEC;Manufactura;RM-ELEC;ROW_MATERIALS;6;3;20;pcs;USD;60;17/06/2022__17:45:01;Sede1
C0148;Cliente;VIR;NULL;13537;SENSOR;RMELEC;Manufactura;RM-ELEC;ROW_MATERIALS;3;2;25;pcs;USD;50;30/05/2022__15:20:07;Sede1
C0148;Cliente;VIR;NULL;13537;SENSOR;RMELEC;Manufactura;RM-ELEC;ROW_MATERIALS;3;2;25;pcs;USD;50;23/03/2022__14:16:25;Sede1
C8623;Cliente;USA;NULL;12961;SWITCHING_MECHANISM;RMATS;Manufactura;RM-ATS;ROW_MATERIALS;1;1;475;pcs;USD;475;27/09/2022__14:51:29;Sede1
C4689;Cliente;USA;NULL;12961;SWITCHING_MECHANISM;RMATS;Manufactura;RM-ATS;ROW_MATERIALS;1;1;500;pcs;USD;500;24/05/2022__12:50:40;Sede1
C0125;Dealers;NULL;NULL;12224;SWITCHING_MECHANISM;RMATS;Manufactura;RM-ATS;ROW_MATERIALS;1;1;550;pcs;USD;550;28/12/2021__18:37:52;Sede1
C0125;Dealers;NULL;NULL;12224;SWITCHING_MECHANISM;RMATS;Manufactura;RM-ATS;ROW_MATERIALS;4;1;650;pcs;USD;650;30/01/2023__14:05:35;Sede1
C011591;Cliente;USA;NULL;2238;SWITCHING_MECHANISM;RMATS;Manufactura;RM-ATS;ROW_MATERIALS;1;1;1100;pcs;USD;1100;16/03/2022__17:38:59;Sede1
C0148;Cliente;VIR;NULL;2238;SWITCHING_MECHANISM;RMATS;Manufactura;RM-ATS;ROW_MATERIALS;1;1;1200;pcs;USD;1200;15/12/2021__18:39:47;Sede1
C0148;Cliente;VIR;NULL;2238;SWITCHING_MECHANISM;RMATS;Manufactura;RM-ATS;ROW_MATERIALS;1;1;1200;pcs;USD;1200;14/06/2022__14:22:18;Sede1
C9821;Cliente;NULL;NULL;10775;SWITCHING_MECHANISM;RMATS;Manufactura;RM-ATS;ROW_MATERIALS;1;1;450;pcs;USD;450;23/09/2021__17:19:08;Sede1
C0148;Cliente;VIR;NULL;10775;SWITCHING_MECHANISM;RMATS;Manufactura;RM-ATS;ROW_MATERIALS;2;1;450;pcs;USD;450;25/07/2022__18:04:22;Sede1
C0125;Dealers;NULL;NULL;10775;SWITCHING_MECHANISM;RMATS;Manufactura;RM-ATS;ROW_MATERIALS;1;1;450;pcs;USD;450;6/07/2022__13:40:17;Sede1
C0125;Dealers;NULL;NULL;10775;SWITCHING_MECHANISM;RMATS;Manufactura;RM-ATS;ROW_MATERIALS;5;1;0;pcs;USD;0;1/02/2022__18:13:04;Sede1
C9821;Cliente;NULL;NULL;10775;SWITCHING_MECHANISM;RMATS;Manufactura;RM-ATS;ROW_MATERIALS;1;1;425;pcs;USD;425;14/12/2021__13:33:16;Sede1
C0125;Dealers;NULL;NULL;12284;DSE;RMETRNC;Manufactura;RM-ETRONIC;ROW_MATERIALS;2;5;180;pcs;USD;900;2/03/2022__15:21:12;Sede1
C0148;Cliente;VIR;NULL;12284;DSE;RMETRNC;Manufactura;RM-ETRONIC;ROW_MATERIALS;3;2;200;pcs;USD;400;26/05/2023__16:13:31;Sede1
C010327;Cliente;USA;NULL;12284;DSE;RMETRNC;Manufactura;RM-ETRONIC;ROW_MATERIALS;1;3;225;pcs;USD;675;14/10/2021__19:24:51;Sede1
C0125;Dealers;NULL;NULL;12284;DSE;RMETRNC;Manufactura;RM-ETRONIC;ROW_MATERIALS;1;1;190;pcs;USD;190;11/10/2021__13:56:32;Sede1
C0125;Dealers;NULL;NULL;12284;DSE;RMETRNC;Manufactura;RM-ETRONIC;ROW_MATERIALS;2;6;190;pcs;USD;1140;23/09/2021__18:20:41;Sede1
C9348;Cliente;USA;NULL;12284;DSE;RMETRNC;Manufactura;RM-ETRONIC;ROW_MATERIALS;1;2;225;pcs;USD;450;8/09/2021__12:24:40;Sede1
C0148;Cliente;VIR;NULL;12284;DSE;RMETRNC;Manufactura;RM-ETRONIC;ROW_MATERIALS;6;1;225;pcs;USD;225;10/02/2022__17:41:11;Sede1
C0148;Cliente;VIR;NULL;12284;DSE;RMETRNC;Manufactura;RM-ETRONIC;ROW_MATERIALS;5;-1;225;pcs;USD;-225;10/02/2022__17:35:39;Sede1
